,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
28,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",14.395886889460154,8.405797101449275,24.749498997995993,30.38338658146965,29.13155001832173,31.35089209855565,24.503722084367247,42.98245614035088,6.388206388206388
29,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",10.888215184157906,9.895198635145015,12.004933534329176,18.162618796198522,0.0,20.081727962638645,65.60077519379846,74.47744774477447,0.0
30,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",34.17505221188533,31.365998515219008,37.11620676253401,44.80427764326069,47.9948960991615,40.84952553095346,70.88948787061994,83.70909090909092,65.77726218097449
31,NYC-Queens Community District 1--Astoria & Long Island City PUMA,19.518900343642613,22.5545476832557,16.85658998064932,25.2355958487415,21.142100977198698,31.028522039757995,38.28125,38.93048128342246,37.39679456046625
32,Erie County (West Central)--Buffalo City (West) PUMA,35.54524361948956,29.56600361663653,41.84938036224976,63.727359389895135,51.508620689655174,73.4188034188034,90.71428571428571,100.0,86.05898123324397
33,Schenectady County--Schenectady City PUMA,15.141430948419302,9.31174089068826,22.208588957055213,20.519713261648747,32.62108262108262,0.0,65.43026706231454,60.37414965986394,100.0
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,15.59879235155988,13.85737439222042,16.828849456210644,30.567685589519648,24.104046242774565,44.740177439797215,72.00902934537245,#DIV/0!,72.00902934537245
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,#DIV/0!,66.82926829268293,63.725490196078425,69.90291262135922,#DIV/0!,#DIV/0!,#DIV/0!
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,21.478551871007,29.78502080443828,14.986449864498644,35.634743875278396,40.423484119345524,30.924581887030612,19.751499571550983,30.298146655922643,7.77676120768527
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,22.561531449407475,24.93016759776536,18.11023622047244,11.840968020743302,9.44055944055944,13.255494505494505,20.80745341614907,21.383248730964468,18.258426966292134
38,Erie County (Northeast) PUMA,7.5403949730700175,0.0,14.736842105263156,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
39,Monroe County (North & West) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,4.280821917808219,0.0,7.8125,36.007764477515366,28.991596638655466,42.03247143716175,38.882803943044905,51.908396946564885,21.336760925449873
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",36.18408058463361,30.303030303030305,46.01583113456464,49.067661161427814,56.51113144251296,43.29628753842516,56.64682539682539,53.851540616246496,63.435374149659864
42,Erie County (West Central)--Buffalo City (East) PUMA,87.94258373205741,90.31078610603291,85.34136546184739,65.77896138482025,70.27027027027027,0.0,64.0625,0.0,100.0
43,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.0,4.519774011299435,15.763546798029557,0.0,0.0,#DIV/0!,0.0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,5.126064451494406,1.4264813460131676,8.233486943164364,11.786892975011787,24.801587301587304,0.0,32.75716694772344,40.46622833233712,14.306151645207441
45,NYC-Manhattan Community District 8--Upper East Side PUMA,12.246519016914307,3.834045423881268,18.228333866325553,43.06398879028491,43.18181818181818,43.02541847489151,#DIV/0!,#DIV/0!,#DIV/0!
46,Suffolk County (Southwest)--Islip Town (South) PUMA,2.8301886792452833,0.0,6.8181818181818175,28.02547770700637,23.92857142857143,31.905298759864714,19.043062200956935,5.891472868217054,40.25
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",4.507181773155027,5.169275573352748,3.9577039274924473,16.906873614190687,25.40983606557377,11.100746268656717,0.0,0.0,0.0
48,Erie County (South) PUMA,0.0,0.0,0.0,36.40416047548291,54.56570155902004,0.0,100.0,#DIV/0!,100.0
49,Albany County (Outside Albany City) PUMA,1.5384615384615385,0.0,5.019556714471968,15.032119914346895,6.5918653576437585,18.7422934648582,100.0,100.0,100.0
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,11.729874524178769,4.6861184792219275,18.18918918918919,15.46598374345841,8.911917098445596,23.07507218479307,28.089395267309374,46.27272727272727,11.16751269035533
51,Erie County (North Central) PUMA,32.27334235453315,28.76288659793814,35.00400962309543,83.29297820823246,0.0,100.0,81.63672654690619,#DIV/0!,81.63672654690619
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",11.956965817785646,8.170766186033362,15.475564897530218,7.896605595796053,3.080625752105896,14.83021483021483,6.682297772567409,13.194444444444445,0.0
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",23.682883791278044,36.22164373373001,17.25452812202097,32.18864727478113,25.881942018861338,38.13075910487056,45.092879256965944,48.66756393001346,40.255009107468126
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,3.2559665381776433,3.8740458015267176,2.7901625197756363,8.124591592245698,18.019323671497585,0.0,61.933534743202415,0.0,74.9542961608775
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",9.12142152023692,15.732323232323234,4.878444084278769,18.139432834183534,9.3558606124604,27.63383175436594,17.82799748901444,6.521739130434782,32.39942528735632
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",11.076923076923077,14.841236536578542,8.010483135824979,32.92630859875331,21.089223638470454,42.30828103474667,39.34495959166312,42.405551272166534,35.57874762808349
